1.0 1968.11263902
2.0 2085.94955227
3.0 1909.10762463
4.0 1933.7822985
5.0 1962.97686587
6.0 144.4786691
7.0 148.240427357
8.0 154.994370524
9.0 156.085286327
10.0 150.862692751
11.0 155.502559635
12.0 153.992071699
13.0 155.69822566
14.0 154.52455229
15.0 154.122524678
16.0 154.011791553
17.0 156.393398798
18.0 156.02309407
