1262485504 16488292
2524971008 16133390
3787456512 16314616
5049942016 15836693
6312427520 16004963
7574913024 15640544
8837398528 15698848
10099884032 15846502
11362369536 15745563
12624855040 15697940
13887340544 15587479
15149826048 15413023
16412311552 15464930
17674797056 15702809
18937282560 15529532
20199768064 15409279
21462253568 15864296
22724739072 15638343
23987224576 204707184
25249710080 276069778
26512195584 271014655
27774681088 274235331
29037166592 280439104
30299652096 277218852
