512 9548799
1024 4485
1536 4404
2048 4401
2560 4590
3072 4818
3584 4971
4096 15531
4608 198612
5120 7770
5632 7281
6144 7422
6656 7635
7168 7863
7680 8061
8192 18216
8704 10113
9216 10125
9728 10197
10240 10476
10752 10692
11264 10941
11776 11181
12288 18897
12800 13089
13312 13179
13824 13479
14336 13644
14848 13863
15360 14124
15872 14400
16384 22083
16896 8999511
17408 22209
17920 16860
18432 17157
18944 17157
19456 17334
19968 17583
20480 28389
20992 19620
21504 20433
22016 19752
22528 19980
23040 20280
23552 20271
24064 20697
24576 28251
25088 22632
25600 23472
26112 22971
26624 23151
27136 23220
27648 23556
28160 23796
28672 31305
29184 25812
29696 26511
30208 25974
30720 26403
31232 26475
31744 26778
32256 26802
32768 34566
33280 28935
33792 29787
34304 29055
34816 29382
35328 29592
35840 29811
36352 29988
36864 38010
37376 32007
37888 32880
38400 32157
38912 32484
39424 32724
39936 32997
40448 33162
40960 40758
41472 35307
41984 35850
42496 35406
43008 35403
43520 35955
44032 35877
44544 36108
45056 44295
45568 38340
46080 38895
46592 38490
47104 38727
47616 38799
48128 39120
48640 39375
49152 46857
49664 325776
50176 45822
50688 42114
51200 42000
51712 42141
52224 42411
52736 42537
53248 53349
53760 44382
54272 45807
54784 44850
55296 45135
55808 45195
56320 45426
56832 45705
57344 58428
57856 47862
58368 48732
58880 47982
59392 48222
59904 48411
60416 48777
60928 49074
61440 56370
61952 51048
62464 51693
62976 51279
63488 51120
64000 51603
64512 51711
65024 52038
65536 60279
