0.5 3978.66625
1.0 1.86875
1.5 1.835
2.0 1.83375
2.5 1.9125
3.0 2.0075
3.5 2.07125
4.0 6.47125
4.5 82.755
5.0 3.2375
5.5 3.03375
6.0 3.0925
6.5 3.18125
7.0 3.27625
7.5 3.35875
8.0 7.59
8.5 4.21375
9.0 4.21875
9.5 4.24875
10.0 4.365
10.5 4.455
11.0 4.55875
11.5 4.65875
12.0 7.87375
12.5 5.45375
13.0 5.49125
13.5 5.61625
14.0 5.685
14.5 5.77625
15.0 5.885
15.5 6.0
16.0 9.20125
16.5 3749.79625
17.0 9.25375
17.5 7.025
18.0 7.14875
18.5 7.14875
19.0 7.2225
19.5 7.32625
20.0 11.82875
20.5 8.175
21.0 8.51375
21.5 8.23
22.0 8.325
22.5 8.45
23.0 8.44625
23.5 8.62375
24.0 11.77125
24.5 9.43
25.0 9.78
25.5 9.57125
26.0 9.64625
26.5 9.675
27.0 9.815
27.5 9.915
28.0 13.04375
28.5 10.755
29.0 11.04625
29.5 10.8225
30.0 11.00125
30.5 11.03125
31.0 11.1575
31.5 11.1675
32.0 14.4025
32.5 12.05625
33.0 12.41125
33.5 12.10625
34.0 12.2425
34.5 12.33
35.0 12.42125
35.5 12.495
36.0 15.8375
36.5 13.33625
37.0 13.7
37.5 13.39875
38.0 13.535
38.5 13.635
39.0 13.74875
39.5 13.8175
40.0 16.9825
40.5 14.71125
41.0 14.9375
41.5 14.7525
42.0 14.75125
42.5 14.98125
43.0 14.94875
43.5 15.045
44.0 18.45625
44.5 15.975
45.0 16.20625
45.5 16.0375
46.0 16.13625
46.5 16.16625
47.0 16.3
47.5 16.40625
48.0 19.52375
48.5 135.74
49.0 19.0925
49.5 17.5475
50.0 17.5
50.5 17.55875
51.0 17.67125
51.5 17.72375
52.0 22.22875
52.5 18.4925
53.0 19.08625
53.5 18.6875
54.0 18.80625
54.5 18.83125
55.0 18.9275
55.5 19.04375
56.0 24.345
56.5 19.9425
57.0 20.305
57.5 19.9925
58.0 20.0925
58.5 20.17125
59.0 20.32375
59.5 20.4475
60.0 23.4875
60.5 21.27
61.0 21.53875
61.5 21.36625
62.0 21.3
62.5 21.50125
63.0 21.54625
63.5 21.6825
64.0 25.11625
