0.5 246.845
1.0 0.6775
1.5 0.64875
2.0 0.5375
2.5 0.5125
3.0 1.12
3.5 0.5775
4.0 0.66625
4.5 17.46
5.0 1.21
5.5 0.86
6.0 0.775
6.5 0.715
7.0 1.09
7.5 0.6575
8.0 0.72625
8.5 0.99625
9.0 0.75625
9.5 0.905
10.0 0.8275
10.5 0.84375
11.0 1.58125
11.5 1.04125
12.0 0.92125
12.5 1.32875
13.0 1.11625
13.5 1.285
14.0 1.18625
14.5 1.2825
15.0 2.2
15.5 1.5
16.0 1.44125
16.5 181.2875
17.0 3.78
17.5 2.9825
18.0 3.0075
18.5 3.0225
19.0 4.68
19.5 1.99125
20.0 2.02875
20.5 2.24
21.0 2.29125
21.5 2.21375
22.0 2.15125
22.5 2.1975
23.0 2.99625
23.5 2.22375
24.0 2.095
24.5 2.43125
25.0 2.42375
25.5 2.39125
26.0 2.3125
26.5 2.36625
27.0 3.2925
27.5 2.44125
28.0 2.4075
28.5 2.74125
29.0 2.74
29.5 2.6675
30.0 2.64125
30.5 2.64625
31.0 3.59125
31.5 2.75875
32.0 2.72375
32.5 3.0525
33.0 3.05625
33.5 2.91875
34.0 2.93625
34.5 2.94625
35.0 3.925
35.5 3.06375
36.0 3.14
36.5 3.345
37.0 3.3225
37.5 3.22125
38.0 3.2225
38.5 3.23
39.0 4.21
39.5 3.38
40.0 3.36625
40.5 3.66875
41.0 3.67875
41.5 3.65875
42.0 3.5625
42.5 3.69875
43.0 4.53125
43.5 3.7325
44.0 3.71375
44.5 4.005
45.0 4.0225
45.5 3.8775
46.0 3.925
46.5 4.03125
47.0 4.89375
47.5 4.05875
48.0 4.0025
48.5 36.71125
49.0 5.37375
49.5 4.4
50.0 4.425
50.5 4.38125
51.0 5.635
51.5 4.49625
52.0 4.42125
52.5 4.685
53.0 4.66875
53.5 4.6225
54.0 4.64
54.5 4.6825
55.0 5.59375
55.5 4.78625
56.0 4.70375
56.5 5.02375
57.0 5.015
57.5 5.00875
58.0 4.975
58.5 5.02875
59.0 5.9025
59.5 5.10125
60.0 5.06875
60.5 5.39625
61.0 5.3625
61.5 5.30125
62.0 5.27
62.5 5.28
63.0 6.2425
63.5 5.45875
64.0 5.37625
