0.125 0.8391875
0.25 0.23138375
0.375 0.13
0.5 0.10656
0.625 0.1581975
0.75 0.11456125
0.875 0.122625
1.0 0.1062175
1.125 0.12244125
1.25 0.14452125
1.375 0.111685
1.5 0.12319375
1.625 0.11075625
1.75 0.14792125
1.875 0.12529625
2.0 0.1332275
2.125 0.0983525
2.25 0.1218
2.375 0.1477125
2.5 0.1242325
2.625 0.12336625
2.75 0.11795875
2.875 0.1044675
3.0 0.1013325
3.125 0.12472375
3.25 0.1050525
3.375 0.10495
3.5 0.10253875
3.625 0.12002375
3.75 0.1243275
3.875 0.11592125
4.0 0.101625
4.125 0.74907625
4.25 0.11271125
4.375 0.117665
4.5 0.1025225
4.625 0.10458625
4.75 0.10299625
4.875 0.09895125
5.0 0.10197875
5.125 0.10734625
5.25 0.15370375
5.375 0.10290875
5.5 0.11781875
5.625 0.11011875
5.75 0.10263
5.875 0.10269625
6.0 0.104205
6.125 0.1020725
6.25 0.10270625
6.375 0.1517375
6.5 0.09677625
6.625 0.11759125
6.75 0.10516625
6.875 0.10272
7.0 0.10387
7.125 0.1038
7.25 0.12268625
7.375 0.1016075
7.5 0.15366625
7.625 0.10326625
7.75 0.11663875
7.875 0.15756625
8.0 0.15698875
8.125 0.82797
8.25 0.13206375
8.375 0.1315275
8.5 0.1038
8.625 0.1074575
8.75 0.13554125
8.875 0.144
9.0 0.1268025
9.125 0.09117
9.25 0.1596275
9.375 0.1401775
9.5 0.12904125
9.625 0.1094175
9.75 0.09832125
9.875 0.13233
10.0 0.1059775
10.125 0.141275
10.25 0.10077625
10.375 0.142605
10.5 0.12800125
10.625 0.10389625
10.75 0.10294
10.875 0.0889
11.0 0.10311375
11.125 0.10356375
11.25 0.12559375
11.375 0.08903875
11.5 0.102375
11.625 0.12770125
11.75 0.12529
11.875 0.1135475
12.0 0.08913625
12.125 0.79641125
12.25 0.11644875
12.375 0.121965
12.5 0.16116625
12.625 0.1111025
12.75 0.15790375
12.875 0.10402875
13.0 0.1046825
13.125 0.15259125
13.25 0.09714125
13.375 0.11690625
13.5 0.1097525
13.625 0.10859625
13.75 0.1024125
13.875 0.15641875
14.0 0.09724625
14.125 0.10316
14.25 0.157625
14.375 0.12745
14.5 0.11045
14.625 0.10851125
14.75 0.09691
14.875 0.09575875
15.0 0.160045
15.125 0.09541
15.25 0.0947825
15.375 0.13938125
15.5 0.146885
15.625 0.12217625
15.75 0.112935
15.875 0.1231275
16.0 0.1123425
16.125 0.74645875
16.25 0.15395625
16.375 0.14882875
16.5 0.1260025
16.625 0.09440875
16.75 0.14645125
16.875 0.1262325
17.0 0.12749875
17.125 0.11922375
17.25 0.0908575
17.375 0.13344875
17.5 0.14835875
17.625 0.13882875
17.75 0.09338625
17.875 0.15084125
18.0 0.11599375
18.125 0.12596875
18.25 0.10717375
18.375 0.10832
18.5 0.110985
18.625 0.11078875
18.75 0.12056625
18.875 0.0995175
19.0 0.102705
19.125 0.09570375
19.25 0.13300125
19.375 0.10427875
19.5 0.09531125
19.625 0.1126675
19.75 0.11047125
19.875 0.13152625
20.0 0.11482375
20.125 0.71067125
20.25 0.15234
20.375 0.11228375
20.5 0.1159125
20.625 0.15422625
20.75 0.11081
20.875 0.1123875
21.0 0.11085375
21.125 0.10862625
21.25 0.10279
21.375 0.13988375
21.5 0.1091775
21.625 0.1296725
21.75 0.15276625
21.875 0.09591625
22.0 0.11016125
22.125 0.1094325
22.25 0.10259
22.375 0.095715
22.5 0.14310875
22.625 0.09526
22.75 0.1143575
22.875 0.1272225
23.0 0.111075
23.125 0.1091775
23.25 0.110255
23.375 0.09541375
23.5 0.1127
23.625 0.13162
23.75 0.10833
23.875 0.11375375
24.0 0.137255
24.125 0.69995
24.25 0.11652375
24.375 0.1087475
24.5 0.12859125
24.625 0.1098875
24.75 0.1038875
24.875 0.10982
25.0 0.10367625
25.125 0.1286625
25.25 0.11725625
25.375 0.1089675
25.5 0.1098525
25.625 0.12853
25.75 0.1036425
25.875 0.09573875
26.0 0.110395
26.125 0.11144875
26.25 0.1306375
26.375 0.11605875
26.5 0.0969025
26.625 0.09553
26.75 0.1147875
26.875 0.0974875
27.0 0.09597
27.125 0.11114125
27.25 0.1175525
27.375 0.12934375
27.5 0.11575875
27.625 0.09705
27.75 0.0955875
27.875 0.12844625
28.0 0.103925
28.125 0.75398125
28.25 0.1215425
28.375 0.11024125
28.5 0.113035
28.625 0.10932375
28.75 0.10888
28.875 0.1370225
29.0 0.117075
29.125 0.11607375
29.25 0.11581625
29.375 0.16002625
29.5 0.125425
29.625 0.11168875
29.75 0.13284625
29.875 0.1264
30.0 0.1392425
30.125 0.15208625
30.25 0.11623625
30.375 0.12919375
30.5 0.17027375
30.625 0.118555
30.75 0.122755
30.875 0.09691875
31.0 0.0950675
31.125 0.1571625
31.25 0.1367775
31.375 0.11495875
31.5 0.12832
31.625 0.09584125
31.75 0.11162875
31.875 0.097225
32.0 0.12771875
32.125 0.76740375
32.25 0.11360375
32.375 0.1151625
32.5 0.1413275
32.625 0.12947125
32.75 0.1198125
32.875 0.1297175
