1262485504 16322867
2524971008 16096743
3787456512 16026087
5049942016 16020430
6312427520 15623550
7574913024 15917587
8837398528 15573190
10099884032 15691616
11362369536 281526786
12624855040 282087087
13887340544 282897058
15149826048 285815395
16412311552 280277393
17674797056 285397893
18937282560 281574445
20199768064 283626027
21462253568 285640768
22724739072 283833988
23987224576 284958919
25249710080 284674181
26512195584 285944813
27774681088 282831981
29037166592 286988636
30299652096 287200037
