0.00390625 15.9612225
0.0078125 15.9996525
0.01171875 16.0323075
0.015625 15.9864025
0.01953125 16.0263975
0.0234375 16.022975
0.02734375 15.9711575
0.03125 15.98096
0.03515625 16.003015
0.0390625 15.9895075
0.04296875 16.0159625
0.046875 15.97214
0.05078125 15.9733825
0.0546875 16.0033475
0.05859375 16.0104175
0.0625 16.00889
0.06640625 12.05434
0.0703125 12.014075
0.07421875 12.0353075
0.078125 16.006105
0.08203125 15.97316
0.0859375 15.991445
0.08984375 15.9939575
0.09375 12.0588275
0.09765625 12.0631225
0.1015625 11.9872875
0.10546875 12.0373875
0.109375 12.0324725
0.11328125 12.03124
0.1171875 12.0718975
0.12109375 16.005065
0.125 16.0042225
0.12890625 15.9789075
0.1328125 16.0168675
0.13671875 16.0199125
0.140625 16.00857
0.14453125 16.00595
0.1484375 12.098685
0.15234375 12.076885
0.15625 12.0712575
0.16015625 12.02091
0.1640625 12.05426
0.16796875 12.0421875
0.171875 12.02309
0.17578125 12.03326
0.1796875 12.039355
0.18359375 16.001355
0.1875 12.06559
0.19140625 12.03619
0.1953125 12.015415
0.19921875 12.01677
0.203125 12.0433575
0.20703125 12.0260575
0.2109375 12.064755
0.21484375 12.018645
0.21875 12.055125
0.22265625 12.03265
0.2265625 15.964755
0.23046875 16.0115025
0.234375 16.02523
0.23828125 16.02565
0.2421875 15.97096875
0.24609375 15.98285875
0.25 12.0457
0.25390625 12.04827
0.2578125 12.0187925
0.26171875 12.0414925
0.265625 12.0262975
0.26953125 12.06796
0.2734375 12.0295625
0.27734375 12.0465575
0.28125 16.0313425
0.28515625 15.9798275
0.2890625 12.002025
0.29296875 12.032315
0.296875 12.0330125
0.30078125 12.0305675
0.3046875 12.01547
0.30859375 11.986655
0.3125 12.04578
0.31640625 12.03497
0.3203125 15.999915
0.32421875 16.00779
0.328125 16.006995
0.33203125 16.019655
0.3359375 15.998965
0.33984375 15.981445
0.34375 15.9817775
0.34765625 15.9556775
0.3515625 15.96159
0.35546875 16.0155025
0.359375 12.04625
0.36328125 12.0225175
0.3671875 12.0490225
0.37109375 12.00552
0.375 12.041465
0.37890625 12.05371
0.3828125 16.00842
0.38671875 16.0012725
0.390625 12.0563525
0.39453125 12.030165
0.3984375 12.02757
0.40234375 11.99113
0.40625 12.009225
0.41015625 11.9880575
0.4140625 12.058085
0.41796875 12.00214
0.421875 15.99888
0.42578125 15.98917
0.4296875 15.9781775
0.43359375 15.998715
0.4375 16.010565
0.44140625 16.00313
0.4453125 15.980985
0.44921875 15.9969675
0.453125 15.9750825
0.45703125 15.9293325
0.4609375 12.05646
0.46484375 12.0523525
0.46875 12.0094825
0.47265625 12.0513075
0.4765625 12.0707575
0.48046875 12.0663475
0.484375 15.98369
0.48828125 16.0153925
0.4921875 12.0533
0.49609375 16.0124325
0.5 12.0380975
0.50390625 12.0573175
0.5078125 12.0474525
0.51171875 12.0788175
0.515625 12.077025
0.51953125 12.03029
0.5234375 16.0263675
0.52734375 16.0160875
0.53125 16.0158325
0.53515625 16.0253575
0.5390625 15.99295
0.54296875 12.055465
0.546875 12.02897
0.55078125 12.05118
0.5546875 12.0684475
0.55859375 12.060345
0.5625 12.0398575
0.56640625 12.0370075
0.5703125 12.014545
0.57421875 12.036975
0.578125 16.0392825
0.58203125 16.00717
0.5859375 12.0789075
0.58984375 12.050545
0.59375 12.0953
0.59765625 12.07703
0.6015625 12.283265
0.60546875 12.026025
0.609375 12.0796925
0.61328125 12.059585
0.6171875 12.05233
0.62109375 12.044185
0.625 15.9880625
0.62890625 15.99982
0.6328125 16.0175475
0.63671875 12.03319
0.640625 12.1500475
0.64453125 12.0788525
0.6484375 12.0694775
0.65234375 12.1034275
0.65625 12.025175
0.66015625 12.05292
0.6640625 12.049095
0.66796875 12.0492025
